reference_id,title,manual_type_normalized,system_name,engine_code,transmission_code,analysis_status,page_count,bookmark_count,text_page_count,image_only_page_count,total_text_characters,average_text_characters,searchable_text,needs_ocr,encrypted,extraction_error,analyzed_at
TEA-RM-92765B9C06,INSTALLATION,Repair Manual,General,,,complete,1,0,1,0,139,139.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-92B780FC60,ADJUSTMENT,Repair Manual,Electrical,,,complete,1,0,1,0,519,519.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9320D86974,REPLACEMENT,Repair Manual,Chassis,,,complete,2,0,2,0,1082,541.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-93C7481CE1,INSPECTION,Repair Manual,Electrical,,,complete,1,0,1,0,155,155.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-93D395EC95,Compressor Circuit,Repair Manual,General,,,complete,3,0,3,0,2512,837.3333333333334,1,0,0,,2026-07-18 07:11:21
TEA-RM-93D51C0A0B,C1203 / 53,Repair Manual,Brake,,,complete,2,0,2,0,1587,793.5,1,0,0,,2026-07-18 07:11:21
TEA-RM-93F3EC39D6,TERMINALS OF ECU,Repair Manual,Engine,,,complete,2,0,2,0,2328,1164.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9416A8B360,REASSEMBLY,Repair Manual,Transmission,,A343E,complete,3,0,3,0,3643,1214.3333333333333,1,0,0,,2026-07-18 07:11:21
TEA-RM-9424BBA5CE,Jam protection limit switch circuit,Repair Manual,Body,,,complete,2,0,2,0,994,497.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-945745E0E1,HOW TO USE THE DIAGNOSTIC CHART AND INSPECTION PROCEDURE,Repair Manual,Engine,,,pending,,,,,,,,,,,
TEA-RM-94A2BAD0D7,Door lock motor circuit,Repair Manual,Body,,,complete,2,0,2,0,763,381.5,1,0,0,,2026-07-18 07:11:21
TEA-RM-94AAE30CCE,REMOVAL,Repair Manual,Transmission,,A343E,complete,3,0,3,0,2075,691.6666666666666,1,0,0,,2026-07-18 07:11:21
TEA-RM-94D84DA234,Wiper angle control motor circuit,Repair Manual,Body,,,complete,3,0,3,0,1505,501.6666666666667,1,0,0,,2026-07-18 07:11:21
TEA-RM-952887C71D,COMPONENTS,Repair Manual,Electrical,,,complete,1,0,1,0,582,582.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-95790CC0C0,4. Non-lighting of meter illumination and pointer (water temperature and fuel),Repair Manual,Electrical,,,pending,,,,,,,,,,,
TEA-RM-9596EF3588,HOW TO USE THE DIAGNOSTIC CHART AND INSPECTION PROCEDURE ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,Engine,,,pending,,,,,,,,,,,
TEA-RM-96B84D8088,HOW TO PROCEED WITH TROUBLESHOOTING,Repair Manual,Body,,,complete,1,0,1,0,1001,1001.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-96F86857A8,11 Warning indicator remains lighting.,Repair Manual,Electrical,,,complete,1,0,1,0,829,829.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9744421D41,TROUBLESHOOTING,Repair Manual,Electrical,,,complete,24,0,24,0,27550,1147.9166666666667,1,0,0,,2026-07-18 07:11:21
TEA-RM-9797B573FD,ON-VEHICLE INSPECTION,Repair Manual,General,,,complete,1,0,1,0,241,241.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9922731FA2,EVACUATING,Repair Manual,General,,,complete,1,0,1,0,1249,1249.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9A0E861307,DISPOSAL,Repair Manual,Body,,,complete,5,0,5,0,6765,1353.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9A1FB8A912,HOW TO DETERMINE BOLT STRENGTH ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,General,,,pending,,,,,,,,,,,
TEA-RM-9AEFF97600,Door courtesy light and courtesy switch circuit,Repair Manual,Body,,,complete,3,0,3,0,1589,529.6666666666666,1,0,0,,2026-07-18 07:11:21
TEA-RM-9B656B3CEC,1. Check of communications between combination meter and body ECU.,Repair Manual,Engine,,,pending,,,,,,,,,,,
TEA-RM-9B84A593F3,B0115/47,Repair Manual,General,,,complete,4,0,4,0,3763,940.75,1,0,0,,2026-07-18 07:11:21
TEA-RM-9BD923EDAC,B1261 / 61,Repair Manual,General,,,complete,2,0,2,0,1431,715.5,1,0,0,,2026-07-18 07:11:21
TEA-RM-9BE3F6D9E7,INSPECTION,Repair Manual,General,,,complete,1,0,1,0,549,549.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9BE79F6E26,INSPECTION,Repair Manual,Electrical,,,complete,1,0,1,0,906,906.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9C640D4ABC,INSTALLATION,Repair Manual,Suspension,,,complete,1,0,1,0,1637,1637.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9CC930AD6C,COMPONENTS,Repair Manual,Body,,,complete,3,0,3,0,2604,868.0,1,0,0,,2026-07-18 07:11:21
TEA-RM-9CF82F1B0A,C1249 / 49,Repair Manual,Brake,,,complete,3,0,3,0,1759,586.3333333333334,1,0,0,,2026-07-18 07:11:22
TEA-RM-9D3E17F117,INSPECTION,Repair Manual,Electrical,,,complete,1,0,1,0,402,402.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-9D94B35745,Heater Relay Circuit,Repair Manual,General,,,complete,3,0,3,0,1695,565.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-9DBFAC37B1,INSTALLATION,Repair Manual,Steering,,,complete,1,0,1,0,1686,1686.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-9DCA07EFB6,B0107/51,Repair Manual,General,,,complete,3,0,3,0,3611,1203.6666666666667,1,0,0,,2026-07-18 07:11:22
TEA-RM-9E48099FBD,INSTALLATION,Repair Manual,Brake,,,complete,1,0,1,0,1600,1600.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-9E530A5EB6,Rear A/C amplifier circuit,Repair Manual,General,,,complete,2,0,2,0,965,482.5,1,0,0,,2026-07-18 07:11:22
TEA-RM-9E90C86C74,Tc Terminal Circuit,Repair Manual,Suspension,,,complete,3,0,3,0,1499,499.6666666666667,1,0,0,,2026-07-18 07:11:22
TEA-RM-9EAD3675A5,Rear Power Seat Switch Power Source Circuit,Repair Manual,General,,,complete,3,0,3,0,2471,823.6666666666666,1,0,0,,2026-07-18 07:11:22
TEA-RM-9F40F2DDBE,DISASSEMBLY,Repair Manual,Suspension,,,complete,2,0,2,0,1864,932.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-9FB7F771F1,INSPECTION,Repair Manual,Engine,,,complete,1,0,1,0,639,639.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-9FC637D743,PRECAUTION,Repair Manual,Body,,,complete,1,0,1,0,1360,1360.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-9FFFB66631,LOCATION,Repair Manual,Body,,,complete,1,0,1,0,173,173.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A0784AF664,INSPECTION,Repair Manual,Body,,,complete,3,0,3,0,2814,938.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A111884D2B,REMOVAL,Repair Manual,Electrical,,,complete,1,0,1,0,930,930.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A13AB6D471,HOW TO PROCEED WITH TROUBLESHOOTING,Repair Manual,Steering,,,complete,1,0,1,0,732,732.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A266410DE5,VEHICLE LIFT AND SUPPORT LOCATIONS,Repair Manual,General,,,complete,2,0,2,0,826,413.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A29691E32D,REPLACEMENT,Repair Manual,Body,,,complete,5,0,5,0,6620,1324.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A2B1072C76,P1520/52,Repair Manual,Electrical,,,complete,3,0,3,0,3302,1100.6666666666667,1,0,0,,2026-07-18 07:11:22
TEA-RM-A2C6EE9F2D,INSTALLATION,Repair Manual,Transmission,,A343E,complete,1,0,1,0,564,564.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A2C7107735,INSPECTION,Repair Manual,Steering,,,complete,1,0,1,0,1271,1271.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A3A9935FAB,B1262 / 62,Repair Manual,General,,,complete,1,0,1,0,1078,1078.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A3B0A8CFED,31 - 35,Repair Manual,Suspension,,,complete,7,0,7,0,7770,1110.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A3E9F1FEEB,INSTALLATION,Repair Manual,General,,,complete,1,0,1,0,138,138.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A4FBA6647B,PRECAUTION ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,General,,,complete,10,0,10,0,13762,1376.2,1,0,0,,2026-07-18 07:11:22
TEA-RM-A4FC0B2117,"Taillight, stop light and rear fog light circuit",Repair Manual,General,,,complete,2,0,2,0,1816,908.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A53F6BDD7C,REPLACEMENT,Repair Manual,Body,,,complete,1,0,1,0,600,600.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A57499C7B0,REASSEMBLY,Repair Manual,Body,,,complete,1,0,1,0,1838,1838.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A58B292664,INSTALLATION,Repair Manual,Suspension,,,complete,1,0,1,0,533,533.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A58B70572C,"16. Warning, indicator does not turn on.",Repair Manual,Electrical,,,complete,2,0,2,0,1022,511.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A5D8643B4A,COMPONENTS,Repair Manual,Suspension,,,complete,1,0,1,0,454,454.0,1,0,0,,2026-07-18 07:11:22
TEA-RM-A62CE2B51A,SERVICE DATA,Repair Manual,Suspension,,,complete,4,0,4,0,5999,1499.75,1,0,0,,2026-07-18 07:11:23
TEA-RM-A646D93A4C,LOCATION,Repair Manual,Body,,,complete,1,0,1,0,327,327.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A67F21AFBF,REMOVAL,Repair Manual,Suspension,,,complete,2,0,2,0,986,493.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A69F60FF7C,COMPONENTS,Repair Manual,Suspension,,,complete,1,0,1,0,467,467.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A700A7805B,INSPECTION,Repair Manual,Electrical,,,complete,1,0,1,0,1337,1337.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A7049D7528,DISASSEMBLY,Repair Manual,Suspension,,,complete,2,0,2,0,1380,690.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A731BA0720,B1141/33,Repair Manual,General,,,complete,8,0,8,0,7930,991.25,1,0,0,,2026-07-18 07:11:23
TEA-RM-A8192D2B0B,LOCATION,Repair Manual,Body,,,complete,1,0,1,0,325,325.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A8330C5A1A,LOCATION,Repair Manual,Body,,,complete,1,0,1,0,119,119.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A837F75E52,INSTALLATION,Repair Manual,General,,,complete,1,0,1,0,145,145.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A86D4A44A5,INSPECTION,Repair Manual,General,,,complete,1,0,1,0,372,372.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A8745F4FE8,C1251 / 51,Repair Manual,Brake,,,complete,2,0,2,0,1242,621.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A8958584DB,INSPECTION,Repair Manual,Engine,,,complete,1,0,1,0,127,127.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A8A05EE960,B0118/46,Repair Manual,General,,,complete,3,0,3,0,3711,1237.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A8B53BE88C,ADJUSTMENT,Repair Manual,Body,,,complete,1,0,1,0,706,706.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A933F4BDEA,INSTALLATION,Repair Manual,Body,,,complete,1,0,1,0,154,154.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A9A09DD2FC,GENERAL DESCRIPTION,Repair Manual,Brake,,,complete,1,0,1,0,488,488.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A9C7F0C540,SST (Special Service Tools),Repair Manual,Body,,,complete,1,0,1,0,138,138.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A9D3239292,REMOVAL,Repair Manual,General,,,complete,1,0,1,0,706,706.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-A9FD01C5FA,INSPECTION,Repair Manual,Engine,,,complete,1,0,1,0,1011,1011.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-AA5AF32E6B,INSTALLATION,Repair Manual,Body,,,complete,1,0,1,0,140,140.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-AB0DD464EA,Tilt Motor Circuit,Repair Manual,Steering,,,complete,2,0,2,0,1152,576.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-AB22005A91,TROUBLESHOOTING,Repair Manual,Body,,,complete,2,0,2,0,1877,938.5,1,0,0,,2026-07-18 07:11:23
TEA-RM-AB53B962A7,P0500/61,Repair Manual,Transmission,,A343E,complete,3,0,3,0,3362,1120.6666666666667,1,0,0,,2026-07-18 07:11:23
TEA-RM-AC4130B479,COMPONENTS,Repair Manual,Chassis,,,complete,1,0,1,0,402,402.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-AC5AC26295,CUSTOMER PROBLEM ANALYSIS CHECK,Repair Manual,Body,,,complete,1,0,1,0,714,714.0,1,0,0,,2026-07-18 07:11:23
TEA-RM-AC6EBAD2DA,INSPECTION,Repair Manual,General,,,complete,2,0,2,0,1721,860.5,1,0,0,,2026-07-18 07:11:23
TEA-RM-AC9C3687FC,REMOVAL,Repair Manual,Engine,,,complete,2,0,2,0,1388,694.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-ACA533FEE6,REPLACEMENT,Repair Manual,Electrical,,,complete,1,0,1,0,755,755.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-ACBB01BCAA,DISPOSAL,Repair Manual,Electrical,,,complete,6,0,6,0,8305,1384.1666666666667,1,0,0,,2026-07-18 07:11:24
TEA-RM-ACE12F649C,VSC Warning Light Circuit,Repair Manual,Brake,,,pending,,,,,,,,,,,
TEA-RM-ACF34A01D4,INSPECTION,Repair Manual,Body,,,complete,3,0,3,0,3684,1228.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-AD1A38053E,LUBRICANT,Repair Manual,Body,,,complete,1,0,1,0,103,103.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-AD595B2077,INSPECTION,Repair Manual,Electrical,,,complete,3,0,3,0,4633,1544.3333333333333,1,0,0,,2026-07-18 07:11:24
TEA-RM-ADD91FC560,COMPONENTS,Repair Manual,Suspension,,,complete,1,0,1,0,538,538.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-ADDB458B4F,INSPECTION ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,Electrical,,,complete,3,0,3,0,3516,1172.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-ADDD89634F,B1211 / 11,Repair Manual,General,,,complete,2,0,2,0,2340,1170.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-AE43C6C186,PRE-CHECK,Repair Manual,Brake,,,complete,10,0,10,0,16212,1621.2,1,0,0,,2026-07-18 07:11:24
TEA-RM-AEDD501A52,TERMINALS OF ECU,Repair Manual,Engine,,,complete,3,0,3,0,3211,1070.3333333333333,1,0,0,,2026-07-18 07:11:24
TEA-RM-AEFC6ACD12,25 - 27,Repair Manual,Brake,,,complete,3,0,3,0,2623,874.3333333333334,1,0,0,,2026-07-18 07:11:24
TEA-RM-AF8B20C725,DISASSEMBLY,Repair Manual,Steering,,,complete,4,0,4,0,3603,900.75,1,0,0,,2026-07-18 07:11:24
TEA-RM-AFC1E1E357,LOCATION,Repair Manual,Body,,,complete,6,0,6,0,2699,449.8333333333333,1,0,0,,2026-07-18 07:11:24
TEA-RM-B068F954FC,21 - 24,Repair Manual,Brake,,,complete,3,0,3,0,2798,932.6666666666666,1,0,0,,2026-07-18 07:11:24
TEA-RM-B06F1D6D0C,Pattern Select Switch Circuit,Repair Manual,Transmission,,A343E,complete,3,0,3,0,2600,866.6666666666666,1,0,0,,2026-07-18 07:11:24
TEA-RM-B07CF5CF6B,B1178/96,Repair Manual,General,,,complete,3,0,3,0,3737,1245.6666666666667,1,0,0,,2026-07-18 07:11:24
TEA-RM-B095BC51D7,Ignition switch power source circuit,Repair Manual,Engine,,,complete,2,0,2,0,1247,623.5,1,0,0,,2026-07-18 07:11:24
TEA-RM-B12AA3297D,TERMINALS OF ECU,Repair Manual,Engine,,,complete,1,0,1,0,980,980.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B196AA4CCD,INSPECTION,Repair Manual,General,,,complete,1,0,1,0,148,148.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B1F63477DF,LOCATION,Repair Manual,Body,,,complete,1,0,1,0,409,409.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B1F9A45C2D,REPLACEMENT,Repair Manual,General,,,complete,1,0,1,0,495,495.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B21DD3E79C,COMPONENTS,Repair Manual,Suspension,,,complete,1,0,1,0,229,229.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B25098DE19,REPLACEMENT,Repair Manual,Chassis,,,complete,2,0,2,0,1087,543.5,1,0,0,,2026-07-18 07:11:24
TEA-RM-B2643E7E4B,COMPONENTS,Repair Manual,General,,,complete,1,0,1,0,254,254.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B27A0E8375,Check for Fluid Leakage,Repair Manual,Brake,,,complete,1,0,1,0,167,167.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B2EC764E6D,PARTS LOCATION,Repair Manual,General,,,complete,1,0,1,0,405,405.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B32669B2F5,INSPECTION,Repair Manual,General,,,complete,1,0,1,0,334,334.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B341C8DAA6,BLEEDING,Repair Manual,Steering,,,complete,1,0,1,0,877,877.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B393769BAF,REMOVAL,Repair Manual,Brake,,,complete,2,0,2,0,1778,889.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B4454E0C7D,INSTALLATION,Repair Manual,Body,,,complete,1,0,1,0,496,496.0,1,0,0,,2026-07-18 07:11:24
TEA-RM-B478273FBE,ADJUSTMENT,Repair Manual,Body,,,complete,2,0,2,0,1537,768.5,1,0,0,,2026-07-18 07:11:25
TEA-RM-B49746D730,B1140/32,Repair Manual,General,,,complete,8,0,8,0,7899,987.375,1,0,0,,2026-07-18 07:11:25
TEA-RM-B49C8B032C,PROBLEM SYMPTOMS TABLE,Repair Manual,Suspension,,,complete,1,0,1,0,1788,1788.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B510A36306,Slide Power Seat Motor and Position Sensor Circuit,Repair Manual,General,,,complete,2,0,2,0,1171,585.5,1,0,0,,2026-07-18 07:11:25
TEA-RM-B538563D71,B1232 / 32,Repair Manual,General,,,complete,1,0,1,0,960,960.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B5465DA069,Ts Terminal Circuit,Repair Manual,Brake,,,complete,2,0,2,0,1267,633.5,1,0,0,,2026-07-18 07:11:25
TEA-RM-B561B92D37,RECOMMENDED TOOLS,Repair Manual,Suspension,,,complete,1,0,1,0,315,315.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B56B393B8A,OPERATION,Repair Manual,Transmission,,A343E,complete,1,0,1,0,949,949.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B5DD58428A,83,Repair Manual,Suspension,,,complete,2,0,2,0,2034,1017.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B61929BCDC,LOCATION,Repair Manual,Body,,,complete,1,0,1,0,1015,1015.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B63A09E1CD,ON-VEHICLE INSPECTION ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,Brake,,,complete,1,0,1,0,1960,1960.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B645DD0BFD,ABBREVIATIONS USED IN THIS MANUAL ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,General,,,complete,4,0,4,0,3321,830.25,1,0,0,,2026-07-18 07:11:25
TEA-RM-B68E5A034E,Jam protection pulse switch circuit,Repair Manual,Body,,,complete,2,0,2,0,918,459.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B75B9FB6BA,REMOVAL,Repair Manual,Electrical,,,complete,2,0,2,0,2450,1225.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B77A592B64,PRE-CHECK,Repair Manual,Suspension,,,complete,6,0,6,0,8662,1443.6666666666667,1,0,0,,2026-07-18 07:11:25
TEA-RM-B7CB40D54C,C1202 / 52,Repair Manual,Brake,,,complete,2,0,2,0,1712,856.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B7E0F4C5FB,B0106/54,Repair Manual,General,,,complete,3,0,3,0,3447,1149.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B7FE05DE5F,REMOVAL,Repair Manual,Electrical,,,complete,1,0,1,0,1293,1293.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B86BE2FDBF,SSM (Special Service Materials),Repair Manual,Transmission,,A343E,complete,1,0,1,0,243,243.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B872323187,23,Repair Manual,General,,,complete,3,0,3,0,2141,713.6666666666666,1,0,0,,2026-07-18 07:11:25
TEA-RM-B881BBD045,REASSEMBLY,Repair Manual,Body,,,complete,5,0,5,0,4937,987.4,1,0,0,,2026-07-18 07:11:25
TEA-RM-B8861E64BA,11 - 14,Repair Manual,Suspension,,,complete,6,0,6,0,5780,963.3333333333334,1,0,0,,2026-07-18 07:11:25
TEA-RM-B893CF4B1E,COMPONENTS,Repair Manual,Suspension,,,complete,1,0,1,0,861,861.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B8A4964AE2,B1212 / 12,Repair Manual,General,,,complete,2,0,2,0,1579,789.5,1,0,0,,2026-07-18 07:11:25
TEA-RM-B8E7A19A44,LUBRICANT ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,Brake,,,complete,1,0,1,0,139,139.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B90B137993,GENERAL INFORMATION,Repair Manual,General,,,complete,4,0,4,0,5415,1353.75,1,0,0,,2026-07-18 07:11:25
TEA-RM-B910C39969,CUSTOMER PROBLEM ANALYSIS CHECK,Repair Manual,Electrical,,,complete,1,0,1,0,1597,1597.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B927C21657,REMOVAL,Repair Manual,Body,,,complete,1,0,1,0,266,266.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B94977C64E,COMPONENTS,Repair Manual,Suspension,,,complete,1,0,1,0,327,327.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B97FBB6388,PARTS LOCATION,Repair Manual,Brake,,,complete,1,0,1,0,472,472.0,1,0,0,,2026-07-18 07:11:25
TEA-RM-B9AEA9AEC3,SPECIFIED TORQUE FOR STANDARD BOLTS ( 2001.12 - ) [ Only for Hong Kong ],Repair Manual,General,,,pending,,,,,,,,,,,
TEA-RM-B9CEED378E,LOCATION,Repair Manual,Engine,,,complete,1,0,1,0,276,276.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-B9F90857EC,C1232 / 32,Repair Manual,Brake,,,complete,2,0,2,0,1742,871.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BA54445CE2,Luggage lid opener motor circuit,Repair Manual,Body,,,complete,1,0,1,0,655,655.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BA5C94B15B,C1224 / 44,Repair Manual,Brake,,,complete,2,0,2,0,1768,884.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BA8EFB4F2A,COMPONENTS,Repair Manual,Body,,,complete,1,0,1,0,266,266.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BA9C5F8368,INSTALLATION,Repair Manual,Brake,,,complete,1,0,1,0,268,268.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BAD256C94F,B0131/64,Repair Manual,General,,,complete,3,0,3,0,3461,1153.6666666666667,1,0,0,,2026-07-18 07:11:26
TEA-RM-BAFA7016B5,B1221 / 21,Repair Manual,General,,,complete,2,0,2,0,1867,933.5,1,0,0,,2026-07-18 07:11:26
TEA-RM-BCAABED547,INSPECTION,Repair Manual,Suspension,,,complete,1,0,1,0,511,511.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BCDA572654,LOCATION,Repair Manual,Body,,,complete,1,0,1,0,376,376.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BCEB114E69,REPLACEMENT,Repair Manual,Brake,,,complete,2,0,2,0,2270,1135.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BD0BF65243,INSPECTION,Repair Manual,Body,,,complete,3,0,3,0,3687,1229.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BD3CE357FE,ADJUSTMENT,Repair Manual,Body,,,complete,1,0,1,0,316,316.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BDE14582B9,ADJUSTMENT,Repair Manual,Electrical,,,complete,1,0,1,0,918,918.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BE66C81BB4,PARTS LOCATION,Repair Manual,General,,,complete,2,0,2,0,1324,662.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BEAB669F55,INSPECTION,Repair Manual,Body,,,complete,1,0,1,0,765,765.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BEE35CA0ED,COMPONENTS,Repair Manual,Electrical,,,complete,1,0,1,0,650,650.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-BF5B406C40,CUSTOMER PROBLEM ANALYSIS CHECK,Repair Manual,General,,,complete,1,0,1,0,1044,1044.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-C0172BCC9C,C1210 / 36,Repair Manual,Brake,,,complete,2,0,2,0,1725,862.5,1,0,0,,2026-07-18 07:11:26
TEA-RM-C03C6EA87A,COMPONENTS,Repair Manual,Brake,,,complete,1,0,1,0,267,267.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-C07EDE38EB,INSPECTION,Repair Manual,Body,,,complete,2,0,2,0,2843,1421.5,1,0,0,,2026-07-18 07:11:26
TEA-RM-C0C484DD02,Power source circuit,Repair Manual,Body,,,complete,4,0,4,0,1967,491.75,1,0,0,,2026-07-18 07:11:26
TEA-RM-C0C9078534,Telescopic Position Sensor Circuit,Repair Manual,Steering,,,complete,2,0,2,0,2233,1116.5,1,0,0,,2026-07-18 07:11:26
TEA-RM-C0D72966FA,RECOMMENDED TOOLS,Repair Manual,Chassis,,,complete,1,0,1,0,116,116.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-C0F1DAEEF0,INSTALLATION,Repair Manual,Transmission,,A343E,complete,1,0,1,0,951,951.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-C0F808763B,75,Repair Manual,Suspension,,,complete,1,0,1,0,1005,1005.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-C1542E7E45,"13, 14",Repair Manual,Brake,,,complete,3,0,3,0,3145,1048.3333333333333,1,0,0,,2026-07-18 07:11:26
TEA-RM-C1A0D67F5F,ON-VEHICLE INSPECTION,Repair Manual,Suspension,,,complete,1,0,1,0,623,623.0,1,0,0,,2026-07-18 07:11:26
TEA-RM-C1A1C5F297,INSPECTION,Repair Manual,Body,,,complete,1,0,1,0,1126,1126.0,1,0,0,,2026-07-18 07:11:26
